reporting_period,maintenance_activity,maintenance_asset_subcategory,source_currency_unit,routine_maintenance_expenditure,non_routine_maintenance_expenditure,source_workbook,source_sheet,source_row,business,landing_page_url,source_page_url,metadata_match_status,maintenance_activity_resolved,activity_resolution_status,activity_anchor_source_row,row_classification,analytic_row_eligible,maintenance_activity_standard_id,maintenance_activity_standard,maintenance_asset_standard_id,maintenance_asset_standard,activity_mapping_status,asset_mapping_status,currency_standard,price_basis,currency_scale_factor,currency_unit_status,routine_maintenance_expenditure_standard,routine_maintenance_expenditure_status,non_routine_maintenance_expenditure_standard,non_routine_maintenance_expenditure_status,total_maintenance_expenditure_standard,total_maintenance_expenditure_status,relationship_status,descriptor_source_workbook,descriptor_source_sheet,descriptor_source_row,denominator_unit_standard,installed_quantity_standard,installed_quantity_status,serviced_quantity_standard,serviced_quantity_status,installed_ratio_unit,installed_ratio_status,serviced_ratio_unit,serviced_ratio_status,routine_expenditure_per_installed_unit,non_routine_expenditure_per_installed_unit,total_expenditure_per_installed_unit,routine_expenditure_per_serviced_unit,non_routine_expenditure_per_serviced_unit,total_expenditure_per_serviced_unit
2020-21,Other maintenance activity ,Tramsission tower support structures,$0's,,,Powerlink 2020-21 - Category Analysis - RIN Response - Consolidated - 20 October 2021 - PUBLIC(12941266.1).xlsx,2.8 Maintenance,59,Powerlink,https://www.aer.gov.au/documents/powerlink-2020-21-category-analysis-rin-templates,https://www.aer.gov.au/authors/powerlink?page=11,validated_manifest_match,Other maintenance activity ,submitted,59,meaningful,True,other_maintenance_activity,Other maintenance activity,transmission_tower_support_structures,Transmission tower support structures,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,,blank,,blank,,blank,matched_with_denominator,Powerlink 2020-21 - Category Analysis - RIN Response - Consolidated - 20 October 2021 - PUBLIC(12941266.1).xlsx,2.8 Maintenance,21,count,168500.0,numeric,1457000.0,numeric,nominal_AUD_per_count,missing_numerators,nominal_AUD_per_count,missing_numerators,,,,,,
2020-21,,Corridor maintenance (Non vegetation),$0's,5554.47,397031.896290448,Powerlink 2020-21 - Category Analysis - RIN Response - Consolidated - 20 October 2021 - PUBLIC(12941266.1).xlsx,2.8 Maintenance,60,Powerlink,https://www.aer.gov.au/documents/powerlink-2020-21-category-analysis-rin-templates,https://www.aer.gov.au/authors/powerlink?page=11,validated_manifest_match,Other maintenance activity ,continued_group_label,59,meaningful,True,other_maintenance_activity,Other maintenance activity,corridor_maintenance_non_vegetation,Corridor maintenance (non-vegetation),mapped,mapped,AUD,nominal,1.0,standardized_source_unit,5554.47,numeric,397031.896290448,numeric,402586.366290448,numeric,matched_with_denominator,Powerlink 2020-21 - Category Analysis - RIN Response - Consolidated - 20 October 2021 - PUBLIC(12941266.1).xlsx,2.8 Maintenance,22,km,9636.0,numeric,1363.0,numeric,nominal_AUD_per_km,calculated,nominal_AUD_per_km,calculated,0.5764290161892902,41.20297802931175,41.77940704550104,4.075179750550257,291.2926605212385,295.3678402717887
2021-22,Transmission lines maintenance,Transmission towers,$0's,2764277.1800000034,8197698.901035492,Powerlink 2021-22 - Category analysis - Consolidated - 26 October 2022 - PUBLIC(14556313.1).xlsx,2.8 Maintenance,50,Powerlink,https://www.aer.gov.au/documents/powerlink-2021-22-category-analysis-rin-templates,https://www.aer.gov.au/authors/powerlink?page=12,validated_manifest_match,Transmission lines maintenance,submitted,50,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_towers,Transmission towers,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,2764277.1800000034,numeric,8197698.901035492,numeric,10961976.081035495,numeric,matched_with_denominator,Powerlink 2021-22 - Category analysis - Consolidated - 26 October 2022 - PUBLIC(14556313.1).xlsx,2.8 Maintenance,12,count,23551.0,numeric,23551.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,117.37408942295458,348.08283729079415,465.45692671374866,117.37408942295458,348.08283729079415,465.45692671374866
2021-22,Transmission lines maintenance,Transmission tower support structures,$0's,113010.50999999997,22029787.14595901,Powerlink 2021-22 - Category analysis - Consolidated - 26 October 2022 - PUBLIC(14556313.1).xlsx,2.8 Maintenance,51,Powerlink,https://www.aer.gov.au/documents/powerlink-2021-22-category-analysis-rin-templates,https://www.aer.gov.au/authors/powerlink?page=12,validated_manifest_match,Transmission lines maintenance,submitted,51,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_tower_support_structures,Transmission tower support structures,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,113010.50999999997,numeric,22029787.14595901,numeric,22142797.65595901,numeric,matched_with_denominator,Powerlink 2021-22 - Category analysis - Consolidated - 26 October 2022 - PUBLIC(14556313.1).xlsx,2.8 Maintenance,13,count,23551.0,numeric,23551.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,4.7985440108700255,935.4077171227977,940.2062611336678,4.7985440108700255,935.4077171227977,940.2062611336678
2021-22,Transmission lines maintenance,Conductors,$0's,0.0,2062792.949312,Powerlink 2021-22 - Category analysis - Consolidated - 26 October 2022 - PUBLIC(14556313.1).xlsx,2.8 Maintenance,52,Powerlink,https://www.aer.gov.au/documents/powerlink-2021-22-category-analysis-rin-templates,https://www.aer.gov.au/authors/powerlink?page=12,validated_manifest_match,Transmission lines maintenance,submitted,52,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,conductors,Conductors,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,0.0,numeric,2062792.949312,numeric,2062792.949312,numeric,matched_with_denominator,Powerlink 2021-22 - Category analysis - Consolidated - 26 October 2022 - PUBLIC(14556313.1).xlsx,2.8 Maintenance,14,km,9629.0,numeric,9629.0,numeric,nominal_AUD_per_km,calculated,nominal_AUD_per_km,calculated,0.0,214.2271211249351,214.2271211249351,0.0,214.2271211249351,214.2271211249351
2021-22,Transmission lines maintenance,Transmission cables,$0's,168717.9500000001,4360635.254556499,Powerlink 2021-22 - Category analysis - Consolidated - 26 October 2022 - PUBLIC(14556313.1).xlsx,2.8 Maintenance,53,Powerlink,https://www.aer.gov.au/documents/powerlink-2021-22-category-analysis-rin-templates,https://www.aer.gov.au/authors/powerlink?page=12,validated_manifest_match,Transmission lines maintenance,submitted,53,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_cables,Transmission cables,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,168717.9500000001,numeric,4360635.254556499,numeric,4529353.2045565,numeric,matched_with_denominator,Powerlink 2021-22 - Category analysis - Consolidated - 26 October 2022 - PUBLIC(14556313.1).xlsx,2.8 Maintenance,15,km,20.24,numeric,20.24,numeric,nominal_AUD_per_km,calculated,nominal_AUD_per_km,calculated,8335.867094861665,215446.40585753458,223782.27295239625,8335.867094861665,215446.40585753458,223782.27295239625
2021-22,Substations equipment & property maintenance,Substation switchbays (incl. Reactive plant),$0's,5381286.541999959,16313889.729245998,Powerlink 2021-22 - Category analysis - Consolidated - 26 October 2022 - PUBLIC(14556313.1).xlsx,2.8 Maintenance,54,Powerlink,https://www.aer.gov.au/documents/powerlink-2021-22-category-analysis-rin-templates,https://www.aer.gov.au/authors/powerlink?page=12,validated_manifest_match,Substations equipment & property maintenance,submitted,54,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_switchbays,Substation switchbays (incl. Reactive plant),mapped,mapped,AUD,nominal,1.0,standardized_source_unit,5381286.541999959,numeric,16313889.729245998,numeric,21695176.271245956,numeric,matched_with_denominator,Powerlink 2021-22 - Category analysis - Consolidated - 26 October 2022 - PUBLIC(14556313.1).xlsx,2.8 Maintenance,16,count,1475.0,numeric,1475.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,3648.3298589830233,11060.264223217626,14708.594082200649,3648.3298589830233,11060.264223217626,14708.594082200649
2021-22,Substations equipment & property maintenance,Substation power transformers,$0's,1617482.9779999987,4652850.208344001,Powerlink 2021-22 - Category analysis - Consolidated - 26 October 2022 - PUBLIC(14556313.1).xlsx,2.8 Maintenance,55,Powerlink,https://www.aer.gov.au/documents/powerlink-2021-22-category-analysis-rin-templates,https://www.aer.gov.au/authors/powerlink?page=12,validated_manifest_match,Substations equipment & property maintenance,submitted,55,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_power_transformers,Substation power transformers,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,1617482.9779999987,numeric,4652850.208344001,numeric,6270333.186344,numeric,matched_with_denominator,Powerlink 2021-22 - Category analysis - Consolidated - 26 October 2022 - PUBLIC(14556313.1).xlsx,2.8 Maintenance,17,count,197.0,numeric,197.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,8210.57349238578,23618.528976365487,31829.102468751265,8210.57349238578,23618.528976365487,31829.102468751265
2021-22,Substations equipment & property maintenance,Substation property,$0's,1872858.7799999944,4688158.604650004,Powerlink 2021-22 - Category analysis - Consolidated - 26 October 2022 - PUBLIC(14556313.1).xlsx,2.8 Maintenance,56,Powerlink,https://www.aer.gov.au/documents/powerlink-2021-22-category-analysis-rin-templates,https://www.aer.gov.au/authors/powerlink?page=12,validated_manifest_match,Substations equipment & property maintenance,submitted,56,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_property,Substation property,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,1872858.7799999944,numeric,4688158.604650004,numeric,6561017.3846499985,numeric,matched_with_denominator,Powerlink 2021-22 - Category analysis - Consolidated - 26 October 2022 - PUBLIC(14556313.1).xlsx,2.8 Maintenance,18,count,128.0,numeric,128.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,14631.709218749957,36626.239098828155,51257.94831757811,14631.709218749957,36626.239098828155,51257.94831757811
2021-22,SCADA & network control maintenance,SCADA & network control maintenance,$0's,1370722.1599999988,4634534.143880008,Powerlink 2021-22 - Category analysis - Consolidated - 26 October 2022 - PUBLIC(14556313.1).xlsx,2.8 Maintenance,57,Powerlink,https://www.aer.gov.au/documents/powerlink-2021-22-category-analysis-rin-templates,https://www.aer.gov.au/authors/powerlink?page=12,validated_manifest_match,SCADA & network control maintenance,submitted,57,meaningful,True,scada_network_control_maintenance,SCADA & network control maintenance,scada_network_control,SCADA & network control maintenance,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,1370722.1599999988,numeric,4634534.143880008,numeric,6005256.303880006,numeric,matched_with_denominator,Powerlink 2021-22 - Category analysis - Consolidated - 26 October 2022 - PUBLIC(14556313.1).xlsx,2.8 Maintenance,19,count,6386.0,numeric,6386.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,214.64487316003738,725.7335020169132,940.3783751769505,214.64487316003738,725.7335020169132,940.3783751769505
2021-22,Protection systems maintenance,Protection systems maintenance,$0's,855778.0000000028,2733477.7607744974,Powerlink 2021-22 - Category analysis - Consolidated - 26 October 2022 - PUBLIC(14556313.1).xlsx,2.8 Maintenance,58,Powerlink,https://www.aer.gov.au/documents/powerlink-2021-22-category-analysis-rin-templates,https://www.aer.gov.au/authors/powerlink?page=12,validated_manifest_match,Protection systems maintenance,submitted,58,meaningful,True,protection_systems_maintenance,Protection systems maintenance,protection_systems,Protection systems maintenance,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,855778.0000000028,numeric,2733477.7607744974,numeric,3589255.7607745,numeric,matched_with_denominator,Powerlink 2021-22 - Category analysis - Consolidated - 26 October 2022 - PUBLIC(14556313.1).xlsx,2.8 Maintenance,20,count,4967.0,numeric,4967.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,172.29273203140784,550.3277150743904,722.6204471057983,172.29273203140784,550.3277150743904,722.6204471057983
2021-22,Other maintenance activity ,Transmission tower support structures,$0's,,,Powerlink 2021-22 - Category analysis - Consolidated - 26 October 2022 - PUBLIC(14556313.1).xlsx,2.8 Maintenance,59,Powerlink,https://www.aer.gov.au/documents/powerlink-2021-22-category-analysis-rin-templates,https://www.aer.gov.au/authors/powerlink?page=12,validated_manifest_match,Other maintenance activity ,submitted,59,meaningful,True,other_maintenance_activity,Other maintenance activity,transmission_tower_support_structures,Transmission tower support structures,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,,blank,,blank,,blank,matched_with_denominator,Powerlink 2021-22 - Category analysis - Consolidated - 26 October 2022 - PUBLIC(14556313.1).xlsx,2.8 Maintenance,21,count,168845.0,numeric,1480.0,numeric,nominal_AUD_per_count,missing_numerators,nominal_AUD_per_count,missing_numerators,,,,,,
2021-22,,Corridor maintenance (non vegetation),$0's,5411.980000000002,1821578.2222424997,Powerlink 2021-22 - Category analysis - Consolidated - 26 October 2022 - PUBLIC(14556313.1).xlsx,2.8 Maintenance,60,Powerlink,https://www.aer.gov.au/documents/powerlink-2021-22-category-analysis-rin-templates,https://www.aer.gov.au/authors/powerlink?page=12,validated_manifest_match,Other maintenance activity ,continued_group_label,59,meaningful,True,other_maintenance_activity,Other maintenance activity,corridor_maintenance_non_vegetation,Corridor maintenance (non-vegetation),mapped,mapped,AUD,nominal,1.0,standardized_source_unit,5411.980000000002,numeric,1821578.2222424997,numeric,1826990.2022424997,numeric,matched_with_denominator,Powerlink 2021-22 - Category analysis - Consolidated - 26 October 2022 - PUBLIC(14556313.1).xlsx,2.8 Maintenance,22,km,9636.0,numeric,1549.0,numeric,nominal_AUD_per_km,calculated,nominal_AUD_per_km,calculated,0.5616417600664179,189.03883584915937,189.60047760922578,3.4938540994189813,1175.9704468963846,1179.4643009958036
2022-23,Transmission lines maintenance,Transmission towers,$,4337653.0,3537960.0,Powerlink 2022-23 - Category Analysis - RIN Response - Consolidated - 27 October 2023 - PUBLIC(15996094.1).xlsx,2.8 Maintenance,51,Powerlink,https://www.aer.gov.au/documents/powerlink-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/powerlink?page=12,validated_manifest_match,Transmission lines maintenance,submitted,51,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_towers,Transmission towers,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,4337653.0,numeric,3537960.0,numeric,7875613.0,numeric,matched_with_denominator,Powerlink 2022-23 - Category Analysis - RIN Response - Consolidated - 27 October 2023 - PUBLIC(15996094.1).xlsx,2.8 Maintenance,13,count,23599.0,numeric,23599.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,183.80664434933684,149.91991186067207,333.7265562100089,183.80664434933684,149.91991186067207,333.7265562100089
2022-23,Transmission lines maintenance,Transmission tower support structures,$,120920.0,27945669.0,Powerlink 2022-23 - Category Analysis - RIN Response - Consolidated - 27 October 2023 - PUBLIC(15996094.1).xlsx,2.8 Maintenance,52,Powerlink,https://www.aer.gov.au/documents/powerlink-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/powerlink?page=12,validated_manifest_match,Transmission lines maintenance,submitted,52,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_tower_support_structures,Transmission tower support structures,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,120920.0,numeric,27945669.0,numeric,28066589.0,numeric,matched_with_denominator,Powerlink 2022-23 - Category Analysis - RIN Response - Consolidated - 27 October 2023 - PUBLIC(15996094.1).xlsx,2.8 Maintenance,14,count,23599.0,numeric,23599.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,5.123945929912284,1184.188694436205,1189.3126403661172,5.123945929912284,1184.188694436205,1189.3126403661172
2022-23,Transmission lines maintenance,Conductors,$,0.0,547980.0,Powerlink 2022-23 - Category Analysis - RIN Response - Consolidated - 27 October 2023 - PUBLIC(15996094.1).xlsx,2.8 Maintenance,53,Powerlink,https://www.aer.gov.au/documents/powerlink-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/powerlink?page=12,validated_manifest_match,Transmission lines maintenance,submitted,53,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,conductors,Conductors,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,0.0,numeric,547980.0,numeric,547980.0,numeric,matched_with_denominator,Powerlink 2022-23 - Category Analysis - RIN Response - Consolidated - 27 October 2023 - PUBLIC(15996094.1).xlsx,2.8 Maintenance,15,km,9636.0,numeric,9636.0,numeric,nominal_AUD_per_km,calculated,nominal_AUD_per_km,calculated,0.0,56.86799501867995,56.86799501867995,0.0,56.86799501867995,56.86799501867995
2022-23,Transmission lines maintenance,Transmission cables,$,230268.0,618509.0,Powerlink 2022-23 - Category Analysis - RIN Response - Consolidated - 27 October 2023 - PUBLIC(15996094.1).xlsx,2.8 Maintenance,54,Powerlink,https://www.aer.gov.au/documents/powerlink-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/powerlink?page=12,validated_manifest_match,Transmission lines maintenance,submitted,54,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_cables,Transmission cables,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,230268.0,numeric,618509.0,numeric,848777.0,numeric,matched_with_denominator,Powerlink 2022-23 - Category Analysis - RIN Response - Consolidated - 27 October 2023 - PUBLIC(15996094.1).xlsx,2.8 Maintenance,16,km,20.24,numeric,20.24,numeric,nominal_AUD_per_km,calculated,nominal_AUD_per_km,calculated,11376.877470355732,30558.74505928854,41935.62252964427,11376.877470355732,30558.74505928854,41935.62252964427
